typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","703","SVK","Slovakia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","11039526","true","-1","N/A","0","false","11009951","false","0","false",,"21176935.946","21176935.946","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","704","VNM","Viet Nam","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2457464","true","-1","N/A","0","false","2459153","false","0","false",,"13063739.739","13063739.739","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","705","SVN","Slovenia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1839998","true","-1","N/A","0","false","1840817","false","0","false",,"5113740.598","5113740.598","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","710","ZAF","South Africa","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1419361","true","-1","N/A","0","false","1419855","false","0","false",,"5628681.116","5628681.116","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","716","ZWE","Zimbabwe","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4752","false","7","l","4752","false","4752","false","0","false",,"13129.743","13129.743","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","23285761.284","true","-1","N/A","0","false","23285363","false","0","false",,"52751250.49","52751250.49","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","729","SDN","Sudan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","500","false","7","l","500","false","500","false","0","false",,"4710.945","4710.945","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","740","SUR","Suriname","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","30810","false","7","l","30810","false","31331","false","0","false",,"151695.108","151695.108","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","752","SWE","Sweden","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","49851786","true","-1","N/A","0","false","51345187","false","0","false",,"201912332.274","201912332.274","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","757","CHE","Switzerland","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","74183866.153","true","-1","N/A","0","false","74132857.69","true","0","false",,"426872098.57","426872098.57","6","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","762","TJK","Tajikistan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","288","false","7","l","288","false","288","false","0","false",,"4782.594","4782.594","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","764","THA","Thailand","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1808816","true","-1","N/A","0","false","1809335","false","0","false",,"12306847.203","12306847.203","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","768","TGO","Togo","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","70660","true","-1","N/A","0","false","70565","false","0","false",,"82775.15","82775.15","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","776","TON","Tonga","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1741","false","7","l","1741","false","1741","false","0","false",,"5053.518","5053.518","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","780","TTO","Trinidad and Tobago","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","172362","true","-1","N/A","0","false","172977","false","0","false",,"999032.633","999032.633","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2397339","true","-1","N/A","0","false","2398201","false","0","false",,"14009377.932","14009377.932","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","788","TUN","Tunisia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1596","false","7","l","1596","false","1596","false","0","false",,"13287.596","13287.596","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","792","TUR","Türkiye","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1368182","true","-1","N/A","0","false","1368358","false","0","false",,"4253174.812","4253174.812","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","795","TKM","Turkmenistan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1755","false","7","l","1755","false","1755","false","0","false",,"6915.282","6915.282","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","83709","true","-1","N/A","0","false","83711","false","0","false",,"683653.466","683653.466","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","800","UGA","Uganda","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","51121","true","-1","N/A","0","false","50627","false","0","false",,"196514.015","196514.015","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","804","UKR","Ukraine","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","11819347","true","-1","N/A","0","false","11835978","false","0","false",,"36390008.401","36390008.401","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","807","MKD","North Macedonia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","54543","false","7","l","54543","false","54514","false","0","false",,"248186.63","248186.63","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","818","EGY","Egypt","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","25630","false","7","l","25630","false","25724","false","0","false",,"197995.141","197995.141","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","826","GBR","United Kingdom","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","279675250.248","true","-1","N/A","0","false","280235874","false","0","false",,"854181006.282","854181006.282","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","834","TZA","United Rep. of Tanzania","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","25076","true","-1","N/A","0","false","25105","false","0","false",,"85015.312","85015.312","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","837","X1 ","Bunkers","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","376205","true","-1","N/A","0","false","373968","false","0","false",,"3558736.999","3558736.999","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","839","XX ","Special Categories","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3810","false","7","l","3810","false","3727","false","0","false",,"38505.928","38505.928","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","842","USA","USA","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","347277485.689","true","-1","N/A","0","false","348211348","false","0","false",,"1724039139.944","1724039139.944","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","854","BFA","Burkina Faso","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","32782","false","7","l","32782","false","32806","false","0","false",,"102741.809","102741.809","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","858","URY","Uruguay","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","99537","true","-1","N/A","0","false","99593","false","0","false",,"621315.173","621315.173","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","860","UZB","Uzbekistan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","13770","false","7","l","13770","false","13828","false","0","false",,"256356.895","256356.895","0","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","862","VEN","Venezuela","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","409940","true","-1","N/A","0","false","409940","false","0","false",,"1423495.695","1423495.695","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","894","ZMB","Zambia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","21487","true","-1","N/A","0","false","21487","false","0","false",,"70752.613","70752.613","2","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","899","_X ","Areas, nes","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","361678","false","7","l","361678","false","361676","false","0","false",,"3714670.614","3714670.614","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2068833324.825","true","-1","N/A","0","false","2071845922.813","true","0","false",,"7226729563.891","7226729563.891","6","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","4","AFG","Afghanistan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","420","false","7","l","420","false","420","false","0","false",,"4667.013","4667.013","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","8","ALB","Albania","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2443173.632","true","-1","N/A","0","false","2459615","false","0","false",,"10295386.957","10295386.957","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2352","true","-1","N/A","0","false","2352","false","0","false",,"37121.37","37121.37","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","24","AGO","Angola","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","238252","true","-1","N/A","0","false","238259","false","0","false",,"716510.973","716510.973","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","46684","false","7","l","46684","false","46684","false","0","false",,"235637.319","235637.319","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","31","AZE","Azerbaijan","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","55576","true","-1","N/A","0","false","55509","false","0","false",,"463556.82","463556.82","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","32","ARG","Argentina","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","35120","true","-1","N/A","0","false","35119","false","0","false",,"493303.03","493303.03","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","36","AUS","Australia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","15087087","true","-1","N/A","0","false","15097985","false","0","false",,"74356707.175","74356707.175","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","40","AUT","Austria","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","45299807.707","true","-1","N/A","0","false","45321370","false","0","false",,"123873356.069","123873356.069","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","44","BHS","Bahamas","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","154293","true","-1","N/A","0","false","154293","false","0","false",,"854575.056","854575.056","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","48","BHR","Bahrain","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","72805","false","7","l","72805","false","72905","false","0","false",,"321453.931","321453.931","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","51","ARM","Armenia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","46986","true","-1","N/A","0","false","46999","false","0","false",,"169471.047","169471.047","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","52","BRB","Barbados","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","62299","true","-1","N/A","0","false","62299","false","0","false",,"374802.48","374802.48","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","50182138.085","true","-1","N/A","0","false","50502587","false","0","false",,"183567036.429","183567036.429","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","216516","true","-1","N/A","0","false","216506","false","0","false",,"1905708.338","1905708.338","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","6181","false","7","l","6181","false","6176","false","0","false",,"15241.463","15241.463","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","34508","false","7","l","34508","false","34444","false","0","false",,"111099.121","111099.121","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","72","BWA","Botswana","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","4928","false","7","l","4928","false","4928","false","0","false",,"20080.948","20080.948","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","12039082.113","true","-1","N/A","0","false","12043620","false","0","false",,"39637213.171","39637213.171","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","84","BLZ","Belize","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","21692","true","-1","N/A","0","false","21692","false","0","false",,"115990.004","115990.004","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","48939","false","7","l","48939","false","48948","false","0","false",,"461836.673","461836.673","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3149193","true","-1","N/A","0","false","3096097","false","0","false",,"8416649.293","8416649.293","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","104","MMR","Myanmar","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","31336","true","-1","N/A","0","false","31336","false","0","false",,"149754.46","149754.46","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","112","BLR","Belarus","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","3318952","true","-1","N/A","0","false","3318669","false","0","false",,"8109312.904","8109312.904","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","121279","false","7","l","121279","false","121281","false","0","false",,"603433.569","603433.569","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","282373","true","-1","N/A","0","false","282406","false","0","false",,"665632.994","665632.994","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","78151334.159","true","-1","N/A","0","false","78149682","false","0","false",,"395396296.556","395396296.556","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","132","CPV","Cabo Verde","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","18210","false","7","l","18210","false","18210","false","0","false",,"53927.642","53927.642","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","219540","true","-1","N/A","0","false","219540","false","0","false",,"1710172.378","1710172.378","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","121384","true","-1","N/A","0","false","121449","false","0","false",,"742326.887","742326.887","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","589991","true","-1","N/A","0","false","600130","false","0","false",,"2380141.148","2380141.148","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","156","CHN","China","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","24726716","true","-1","N/A","0","false","24734765","false","0","false",,"111983766.179","111983766.179","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","170","COL","Colombia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1460674","true","-1","N/A","0","false","1461341","false","0","false",,"4509818.132","4509818.132","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","178","COG","Congo","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","29943","false","7","l","29943","false","29941","false","0","false",,"296582.613","296582.613","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","7692","false","7","l","7692","false","7907","false","0","false",,"23179.726","23179.726","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","184","COK","Cook Isds","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","225","false","7","l","225","false","225","false","0","false",,"1200.448","1200.448","0","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","188","CRI","Costa Rica","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","755160","true","-1","N/A","0","false","755303","false","0","false",,"2809753.046","2809753.046","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","191","HRV","Croatia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1990440","true","-1","N/A","0","false","1998806","false","0","false",,"3480476.807","3480476.807","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","192","CUB","Cuba","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","168460","true","-1","N/A","0","false","168460","false","0","false",,"494761.615","494761.615","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","196","CYP","Cyprus","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1002480","true","-1","N/A","0","false","1017869","false","0","false",,"4801563.545","4801563.545","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","29827403.146","true","-1","N/A","0","false","29867151","false","0","false",,"65533203.098","65533203.098","2","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","X","Export","204","BEN","Benin","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","29566","true","-1","N/A","0","false","29566","false","0","false",,"53024.165","53024.165","2","false","true",
