typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","8708586.11","false","7","l","8708586.11","false","10449320.046","false","0","false","22626139.522","21839302.03","22626139.522","0","false","true",
"C","A","20190101","2019","52","2019","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2698428.367","true","-1","N/A","0","false","2702900.52","false","0","false","5900185.91","0","5900185.91","2","false","true",
"C","A","20190101","2019","52","2019","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","523534.02","true","-1","N/A","0","false","523534.02","false","0","false","2117490.19","0","2117490.19","2","false","true",
"C","A","20190101","2019","52","2019","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","22451337.7","false","7","l","22451337.7","false","22453860.9","false","0","false","82989549.845","0","82989549.845","0","false","true",
"C","A","20190101","2019","52","2019","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1313986.75","false","7","l","1313986.75","false","1313986.75","false","0","false","5976938.949","0","5976938.949","0","false","true",
"C","A","20190101","2019","52","2019","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false","241216945.778",,"241216945.778","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","745491637.569","true","0","false","989876579.944",,"989876579.944","6","false","true",
"C","A","20190101","2019","52","2019","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","2469517","false","7","l","2469517","false","2491826.665","false","0","false","13142488.145","0","13142488.145","0","false","true",
"C","A","20190101","2019","52","2019","266","GAB","Gabon","M","Import","0","W00","World","0","W00","World","H3","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","6566298.108","true","-1","N/A","0","false","5455003","false","0","false","8174453.884",,"8174453.884","2","false","true",
"C","A","20190101","2019","52","2019","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","532723.734","true","-1","N/A","0","false","532723.734","true","0","false","3461453.74",,"3461453.74","6","false","true",
"C","A","20190101","2019","52","2019","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","15515.8","false","7","l","15515.8","false","38975","false","0","false","20991.568",,"20991.568","0","false","true",
"C","A","20190101","2019","52","2019","275","PSE","State of Palestine","M","Import","0","W00","World","0","W00","World","H4","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","47686.795","true","-1","N/A","0","false","50788.062","true","0","false","124185.04","0","124185.04","6","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","1495416385.519","true","-1","N/A","0","false","1495416386.321","true","0","false","2974649228.703",,"2974649228.703","6","false","true",
"C","A","20190101","2019","52","2019","288","GHA","Ghana","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8238826.37","false","0","false","6063205.744",,"6063205.744","2","false","true",
"C","A","20190101","2019","52","2019","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H5","HS","true","2204","Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","7","l","21915842.143","true","-1","N/A","0","false","23967681.054","true","0","false","54158461.955",,"54158461.955","6","false","true",
